kode_kegiatan,kode_eselon,nama_kegiatan,tahun_kegiatan,kode_tim_kerja,detail_anggota_tim,detail_informasi_penting,detail_jadwal,timestamp,nip_pegawai,flag_kabkot,pjk_1100,pjk_1101,pjk_1102,pjk_1103,pjk_1104,pjk_1105,pjk_1106,pjk_1107,pjk_1108,pjk_1109,pjk_1110,pjk_1111,pjk_1112,pjk_1113,pjk_1114,pjk_1115,pjk_1116,pjk_1117,pjk_1118,pjk_1171,pjk_1172,pjk_1173,pjk_1174,pjk_1175,created_at,updated_at
XCaTjxf3ty7,2024s104,Survei Pertambangan dan Energi (PE) Tahunan,2025,2025s104,"<ol>
<li>Cut Malahayati</li>
<li>Fikri</li>
</ol>","<ul>
<li>Survei Pertambangan dan Energi (PE) Tahunan terhadap usaha/perusahaan pertambangan dan energi secara umum bertujuan memberikan informasi &nbsp;yang &nbsp;bermanfaat &nbsp;bagi &nbsp;pembuatan &nbsp;kebijakan &nbsp;pemerintah &nbsp;di &nbsp;bidang pertambangan &nbsp;dan &nbsp;energi. &nbsp;Selain &nbsp;kegiatan &nbsp;survei, &nbsp;juga &nbsp;dilakukan &nbsp;kegiatan Updating Direktori Perusahaan untuk memutakhirkan data direktori perusahaan. &nbsp;Selain &nbsp;survei &nbsp;dengan &nbsp;pendekatan &nbsp;perusahaan &nbsp;sektor &nbsp;pertambangan &nbsp;dan energi, juga dilakukan Survei Captive Power, dengan pendekatan perusahaan non pertambangan dan industri pengolahan. Secara umum survei ini bertujuan untuk memperoleh data energi listrik yang dihasilkan oleh instansi/perusahaan sendiri dengan &nbsp;cara &nbsp;pembangkitan &nbsp;listrik. &nbsp;Oleh &nbsp;karena &nbsp;jenis &nbsp;perusahaan &nbsp;yang &nbsp;dicakup sangat banyak, maka cakupan perusahaannya selalu berubah di setiap tahun.</li>
<li>Metode &nbsp;pengumpulan &nbsp;data &nbsp;survei &nbsp;pertambangan &nbsp;dan &nbsp;energi &nbsp;pada &nbsp;Tahun 2025 mulai beralih menggunakan moda pendataan CAPI/CAWI. Pendataan dapat dilakukan &nbsp;dengan &nbsp;pencacahan &nbsp;langsung, &nbsp;yaitu &nbsp;dengan &nbsp;mendatangi &nbsp;perusahaan terpilih &nbsp;dengan &nbsp;metode &nbsp;Computer-Assisted &nbsp;Personal &nbsp;Interview &nbsp;(CAPI) &nbsp;atau membawa &nbsp;kuesioner &nbsp;untuk &nbsp;wawancara. Pengumpulan &nbsp;data &nbsp;juga &nbsp;dapat &nbsp;dilakukan &nbsp;dengan metode self enumeration, yaitu perusahaan akan mengisi kuesioner sendiri melalui Computer &nbsp;Assisted &nbsp;Web &nbsp;Interviewing &nbsp;(CAWI) &nbsp;yang &nbsp;sebelumnya &nbsp;telah &nbsp;diberikan penjelasan &nbsp;teknis &nbsp;pengisian &nbsp;oleh &nbsp;petugas.&nbsp;</li>
<li>Monitoring Dashboard:&nbsp;<a title=""Monitoring Dashboard"" href=""https://fasih-dashboard.bps.go.id/"">https://fasih-dashboard.bps.go.id&nbsp;</a></li>
<li>Buku Pedoman Survei PE 2025:&nbsp;<a title=""Buku Pedoman Survei PE 2025"" href=""https://drive.bps.go.id/s/oPXsi5Jqex5W35T"">https://drive.bps.go.id/s/oPXsi5Jqex5W35T</a></li>
<li>Daftar Sampel:&nbsp;<a title=""Daftar Sampel"" href=""https://drive.bps.go.id/apps/onlyoffice/s/gjgXYCBSfttMPBQ?fileId=77291338"">https://drive.bps.go.id/apps/onlyoffice/s/gjgXYCBSfttMPBQ?fileId=77291338</a></li>
<li>Kuesioner PE 2025 dan Instrumen Lainnya:&nbsp;<a title=""Kuesioner PE 2025 dan Instrumen Lainnya"" href=""https://drive.bps.go.id/s/3ri9ZRwGyisA9H5"">https://drive.bps.go.id/s/3ri9ZRwGyisA9H5</a></li>
</ul>
<p>&nbsp;</p>","<table style=""border-collapse: collapse; width: 100%; height: 291.063px;"" border=""1""><colgroup><col style=""width: 33.3333%;""><col style=""width: 33.3333%;""><col style=""width: 33.3333%;""></colgroup>
<tbody>
<tr style=""height: 22.3906px;"">
<td style=""text-align: center; height: 22.3906px;""><strong>Kegiatan</strong></td>
<td style=""text-align: center; height: 22.3906px;""><strong>Tanggal Mulai</strong></td>
<td style=""text-align: center; height: 22.3906px;""><strong>Tanggal Akhir</strong></td>
</tr>
<tr style=""height: 67.1719px;"">
<td style=""height: 67.1719px; line-height: 1;""><span style=""font-size: 12pt;"">Pengutipan Direktori Perusahaan Pertambangan dan Energi&nbsp;</span></td>
<td style=""height: 67.1719px; line-height: 1;""><span style=""font-size: 12pt;"">1 Januari 2025</span></td>
<td style=""height: 67.1719px; line-height: 1;""><span style=""font-size: 12pt;"">31 Januari 2025</span></td>
</tr>
<tr style=""height: 67.1719px;"">
<td style=""height: 67.1719px; line-height: 1;""><span style=""font-size: 12pt;"">Updating Perusahaan Pertambangan dan Energi (UDPE)&nbsp;</span></td>
<td style=""height: 67.1719px; line-height: 1;""><span style=""font-size: 12pt;"">1 Maret 2025</span><br><br></td>
<td style=""height: 67.1719px; line-height: 1;""><span style=""font-size: 12pt;"">31 Maret 2025</span></td>
</tr>
<tr style=""height: 111.938px;"">
<td style=""height: 111.938px; line-height: 1;""><span style=""font-size: 12pt;"">Pencacahan Usaha/Perusahaan,&nbsp;</span><br><span style=""font-size: 12pt;"">Pemeriksaan, Editing, Coding dan Data Entri&nbsp;</span><br><span style=""font-size: 12pt;"">dengan aplikasi FASIH&nbsp;</span></td>
<td style=""height: 111.938px; line-height: 1;""><span style=""font-size: 12pt;"">1 Mei 2025</span><br><br></td>
<td style=""height: 111.938px; line-height: 1;""><span style=""font-size: 12pt;"">31 Juli 2025</span></td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""height: 22.3906px; line-height: 1;""><span style=""font-size: 12pt;"">Pengawasan Lapangan&nbsp;</span></td>
<td style=""height: 22.3906px; line-height: 1;""><span style=""font-size: 12pt;"">1 Mei 2025</span></td>
<td style=""height: 22.3906px; line-height: 1;""><span style=""font-size: 12pt;"">31 Juli 2025</span></td>
</tr>
</tbody>
</table>",2025-02-05 15:35:40,198804162008011001,1,,,,,,,,,,,,,,,,,,,,,,,,,,
xeQvcBnsmqu,2024s101,Pengembangan Kompetensi Pengelolaan Pengadaan Barang dan Jasa,2024,2024s101,"<p>Rediansyah Arief, SP, M.Si</p>
<p>Chairina, S.M.</p>
<p>Nasliyah Husna, S.P</p>
<p>Dhien Auliatu Asra, S.E.</p>",<p>Pengembangan Kompetensi Pengelolaan Pengadaan Barang dan Jasa</p>,<p>Tanggal 1 Januari sampai dengan 31 Desember 2024</p>,2024-02-26 14:26:10,198902272012122001,0,,,,,,,,,,,,,,,,,,,,,,,,,,
XLaZOmYB94D,2024s101,Monitoring Kinerja Triwulanan,2025,2025s101,"<p>PJK : Reza Rezki Pulungan</p>
<p>Anggota : 1. Kanasha Humaira</p>
<p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;2. Thariana Ayu Islami</p>",<p>Monitoring Kinerja dilaksanakan berkala secara triwulanan</p>,NULL,2025-07-28 8:42:46,198504232008011001,0,,,,,,,,,,,,,,,,,,,,,,,,,,
XPngblpGIvh,2024s102,Web IndirA,2025,2025s105,"<p><strong>Project Leader</strong> : Fitral</p>
<p><strong>Developer</strong> : Fitral, Amirudin, Adrian</p>",<p>-</p>,NULL,2025-05-26 14:54:25,199906212022011001,0,,,,,,,,,,,,,,,,,,,,,,,,,,
y4rqweoV4be,2024s106,Survey Khusus Neraca Produksi (SKNP),2025,2025s106,"<p>PJK:</p>
<p>Maulizasari, S.Stat</p>","<p><strong><span class=""deskripsi-label"">Penjelasan Umum</span></strong></p>
<p>Badan Pusat Statistik (BPS) saat ini mengimplementasikan System National Account (SNA) 2008, dimana salah satu rekomendasinya adalah penyusunan Tabel Penyediaan dan Penggunaan (TPP). BPS mulai mengimplementasikan secara bertahap konsep, definisi dan metodologi yang terdapat pada SNA 2008 ke dalam TPP Indonesia. Sehingga untuk keperluan tersebut, selain data yang diperoleh dari internal BPS, maupun dari luar BPS, masih diperlukan data pelengkap lainnya. Data pelengkap ini diperoleh melalui survei khusus yaitu Survei Khusus Neraca Produksi (SKNP). Selain itu data pendapatan dan pengeluaran yang diperoleh dari pelaksanaan Survei Khusus Neraca Produksi (SKNP) dapat digunakan oleh BPS provinsi untuk mendapatkan rasio konsumsi antara yang bermanfaat bagi penghitungan Produk Domestik Regional Bruto (PDRB) menurut lapangan usaha.</p>
<p>&nbsp;</p>
<p><strong><span class=""deskripsi-label"">Tujuan dan Manfaat Kegiatan</span></strong></p>
<p>Memperoleh informasi terbaru mengenai struktur input dan rasio konsumsi antara dari seluruh sektor ekonomi</p>
<p>&nbsp;</p>
<p><strong><span class=""deskripsi-label"">Frekuensi Kegiatan</span></strong></p>
<p>Tahunan</p>",NULL,2025-07-24 11:29:03,198910212010122006,0,,,,,,,,,,,,,,,,,,,,,,,,,,
yaigKUhD0HY,2024s106,Penyusunan Publikasi PDRB Menurut Lapangan Usaha 2020-2024,2025,2025s106,"<p>PJK :</p>
<p>Ridha Mutia, SE, M.Si</p>
<p>Anggota:</p>
<ol>
<li>Maulizasari, S.Stat</li>
<li>Fitri Mulyani, SST</li>
</ol>","<p>Penghitungan PDRB yang digunakan dalam publikasi ini ialah melalui&nbsp;pendekatan produksi yaitu menghitung nilai tambah barang dan jasa yang<br>dihasilkan seluruh unit produksi di wilayah Provinsi Aceh setiap triwulan. PDRB&nbsp;pendekatan produksi atau menurut lapangan usaha diperoleh dari selisih nilai<br>barang dan jasa yang dihasilkan dikurangi bahan baku yang digunakan sebagai&nbsp;input ditambah pajak atas produk dikurangi subsidi atas produk. Unit-unit<br>produksi tersebut dikelompokkan menjadi 17 kategori lapangan usaha, yaitu:<br>A. Pertanian, kehutanan, dan&nbsp;perikanan;<br>B. Pertambangan dan penggalian;<br>C. Industri pengolahan;<br>D. Pengadaan listrik dan gas;<br>E. Pengadaan Air;<br>F. Konstruksi;<br>G. Perdagangan besar dan eceran&nbsp;dan reparasi mobil dan sepeda&nbsp;motor;<br>H. Transportasi dan pergudangan;<br>I. Penyediaan akomodasi &amp; makan minum;<br>J. Informasi &amp; komunikasi;<br>K. Jasa keuangan;<br>L. Real estate;<br>M,N Jasa perusahaan;<br>O Administrasi pemerintahan,&nbsp;pertahanan, &amp; jaminan sosial&nbsp;wajib;<br>P Jasa pendidikan;<br>Q Jasa kesehatan &amp; kegiatan&nbsp;sosial;<br>R,S,T,U Jasa lainnya</p>",NULL,2025-07-24 10:29:26,198910212010122006,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Yc5Y9WArDOM,2024s105,Pengolahan Survei Penyempurnaan Diagram Timbang Indeks Harga Perdagangan Besar (SPDT-IHPB),2024,2024s103,"<p>PJK&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;: Melly</p>
<p>Anggota&nbsp; &nbsp; : Dwi Susanti</p>
<p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Cut Malahayati&nbsp; &nbsp;</p>","<p>Link Dashboard: <a href=""https://webapps.bps.go.id/olah/spdtihpb2023/login#/"">https://webapps.bps.go.id/olah/spdtihpb2023/login#/</a></p>","<table style=""border-collapse: collapse; width: 100%; height: 111.953px;"" border=""1""><colgroup><col style=""width: 49.9665%;""><col style=""width: 49.9665%;""></colgroup>
<tbody>
<tr style=""height: 22.3906px;"">
<td style=""height: 22.3906px;"">Menghitung nilai penjualan komoditas</td>
<td style=""height: 22.3906px;"">&nbsp;Januari - Maret 2024</td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""height: 22.3906px;"">Menentukan paket komoditas sementara</td>
<td style=""height: 22.3906px;"">&nbsp;Januari - Maret 2024</td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""height: 22.3906px;"">Finalisasi paket komoditas IHPB (2023 = 100)</td>
<td style=""height: 22.3906px;"">&nbsp;April - Juni 2024</td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""height: 22.3906px;"">Pertemuan dengan PJ SPDT IHPB Provinsi</td>
<td style=""height: 22.3906px;"">&nbsp;Juni 2024</td>
</tr>
<tr style=""height: 22.3906px;"">
<td style=""height: 22.3906px;"">Evaluasi IHPB (2023 = 100)</td>
<td style=""height: 22.3906px;"">&nbsp;Juli - Desember 2024</td>
</tr>
</tbody>
</table>",2024-01-29 15:30:57,198411122006042002,0,,,,,,,,,,,,,,,,,,,,,,,,,,
YHTDCEBKm0X,2024s106,Penyusunan Publikasi PDRB Menurut Lapangan Usaha Triwulan 2,2025,2025s106,"<p>PJK :</p>
<p>Ridha Mutia, SE, M.Si</p>
<p>Anggota:</p>
<ol>
<li>Maulizasari, S.Stat</li>
<li>Fitri Mulyani, SST</li>
</ol>","<p>Penghitungan PDRB yang digunakan dalam publikasi ini ialah melalui&nbsp;pendekatan produksi yaitu menghitung nilai tambah barang dan jasa yang<br>dihasilkan seluruh unit produksi di wilayah Provinsi Aceh setiap triwulan. PDRB&nbsp;pendekatan produksi atau menurut lapangan usaha diperoleh dari selisih nilai<br>barang dan jasa yang dihasilkan dikurangi bahan baku yang digunakan sebagai&nbsp;input ditambah pajak atas produk dikurangi subsidi atas produk. Unit-unit<br>produksi tersebut dikelompokkan menjadi 17 kategori lapangan usaha, yaitu:<br>A. Pertanian, kehutanan, dan&nbsp;perikanan;<br>B. Pertambangan dan penggalian;<br>C. Industri pengolahan;<br>D. Pengadaan listrik dan gas;<br>E. Pengadaan Air;<br>F. Konstruksi;<br>G. Perdagangan besar dan eceran&nbsp;dan reparasi mobil dan sepeda&nbsp;motor;<br>H. Transportasi dan pergudangan;<br>I. Penyediaan akomodasi &amp; makan minum;<br>J. Informasi &amp; komunikasi;<br>K. Jasa keuangan;<br>L. Real estate;<br>M,N Jasa perusahaan;<br>O Administrasi pemerintahan,&nbsp;pertahanan, &amp; jaminan sosial&nbsp;wajib;<br>P Jasa pendidikan;<br>Q Jasa kesehatan &amp; kegiatan&nbsp;sosial;<br>R,S,T,U Jasa lainnya</p>",NULL,2025-07-24 11:51:56,198910212010122006,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Yj3pV9cNI7R,2024s101,Pengelolaan Internalisasi Inovasi dan Digitalisasi Layanan Terintegrasi baik internal maupun eksternal secara berkualitas,2024,2024s108,<p>Kahar Muzakkar</p>,<p>Terselenggaranya Pengelolaan Digitalisasi Layanan dan Inovasi Peningkatan Hubungan dengan Pengguna Data secara berkualitas dan berkelanjutan</p>,<p>2024</p>,2024-02-23 9:14:16,199607132019012002,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ylbz1CzHH5p,2024s104,Survei Konstruksi Tahunan,2025,2025s104,"<ol>
<li>Cut Malahayati</li>
<li>Fikri</li>
</ol>","<ul>
<li>Survei &nbsp;Perusahaan &nbsp;Konstruksi &nbsp;Tahunan &nbsp;(SKTH) &nbsp;2024 &nbsp;bertujuan &nbsp;untuk memperoleh data perusahaan konstruksi yang memuat struktur dan ciri-ciri sektor konstruksi &nbsp;di &nbsp;Indonesia &nbsp;melalui &nbsp;data &nbsp;jumlah &nbsp;perusahaan &nbsp;konstruksi, &nbsp;banyaknya tenaga &nbsp;kerja, &nbsp;nilai &nbsp;balas &nbsp;jasa &nbsp;dan &nbsp;upah, &nbsp;pemakaian &nbsp;bahan &nbsp;bakar, &nbsp;pendapatan &nbsp;dan pengeluaran pekerjaan konstruksi, bahan/material yang digunakan, nilai konstruksi&nbsp;<br>yang diselesaikan, dan lain-lain dalam periode tahun 2024.</li>
<li>&nbsp;Moda pendataan kegiatan &nbsp;Survei Perusahaan Konstruksi Tahunan (SKTH-2025) menggunakan Computer-Assisted Personal Interviews&nbsp;<br>(CAPI).</li>
<li>Monitoring Dashboard:&nbsp;<a title=""Monitoring Dashboard"" href=""https://fasih-dashboard.bps.go.id/"">https://fasih-dashboard.bps.go.id</a>&nbsp;</li>
<li>Buku Pedoman Survei Konstruksi Tahunan 2025: <a title=""Buku Pedoman Survei Konstruksi Triwulanan 2025"" href=""https://drive.bps.go.id/apps/onlyoffice/s/42TYC3MqsMdFXy9?fileId=71470149"">https://drive.bps.go.id/apps/onlyoffice/s/42TYC3MqsMdFXy9?fileId=71470149</a></li>
<li>Daftar Sampel:&nbsp;<a title=""Daftar Sampel"" href=""https://docs.google.com/spreadsheets/d/1GjhmnFoWqrLPgEbxoQASrSrWwKNY_qhoE7kBveKIWug/edit?gid=1339402030#gid=1339402030"">https://docs.google.com/spreadsheets/d/1GjhmnFoWqrLPgEbxoQASrSrWwKNY_qhoE7kBveKIWug/edit?gid=1339402030#gid=1339402030</a></li>
<li>Dokumen Survei Konstruksi Tahunan 2025: <a title=""Dokumen Survei Konstruksi Tahunan 2025"" href=""https://drive.bps.go.id/s/42TYC3MqsMdFXy9"">https://drive.bps.go.id/s/42TYC3MqsMdFXy9</a></li>
</ul>",NULL,2025-07-25 17:10:49,198804162008011001,0,,,,,,,,,,,,,,,,,,,,,,,,,,
YLiRbw4RNpg,2024s102,Rekomendasi Kegiatan Statistik (ROMANTIK),2024,2024s109,"<p style=""line-height: 1.5;""><strong>Ketua Tim</strong>: Wahyu Agung Sutikno<br><strong>PJK</strong>: Fikri<br><strong>Anggota</strong>: M. Alimuddin, Nur Hasanah</p>","<ul>
<li style=""line-height: 1.5;""><strong>Link ROMANTIK: </strong><a href=""https://romantik.web.bps.go.id"">https://romantik.web.bps.go.id</a></li>
<li style=""line-height: 1.5;""><strong>Link ESENSIAL: Edukasi Seputar Pembinaan Statistik Sektoral:</strong>&nbsp;<a href=""https://s.id/pss-esensial"">https://s.id/pss-esensial</a></li>
<li style=""line-height: 1.5;""><strong>Alur Kegiatan Rekomendasi Statistik :</strong> https://romantik.web.bps.go.id/panduan</li>
</ul>","<ul>
<li>Pelaksanaan Rekomendasi Statistik (ROMANTIK)&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Sepanjang Tahun</li>
</ul>",2024-04-02 10:52:09,198512052008011002,1,,,,,,,,,,,,,,,,,,,,,,,,,,
YRVHivRFMca,2024s102,Monitoring dan Penanganan Kendala Jaringan pada perangkat pengguna,2024,2024s105,"<p><strong>Ketua : Fitral</strong></p>
<p>Anggota:&nbsp;</p>
<ul>
<li>Munandar [PJK]</li>
<li>Ichsan</li>
<li>Iswahyudi</li>
<li>Wira</li>
<li>Hafidz</li>
<li>Kahar&nbsp;</li>
</ul>","<p>Melakukan monitoring dengan perangkat pendukung (wireshark, monitoring dari router, cisco meraki)</p>","<table style=""border-collapse: collapse; width: 100%;"" border=""1""><colgroup><col style=""width: 49.9665%;""><col style=""width: 49.9665%;""></colgroup>
<tbody>
<tr>
<td style=""text-align: center;""><strong>Kegiatan</strong></td>
<td style=""text-align: center;""><strong>Waktu</strong></td>
</tr>
<tr>
<td>Monitoring dan perawatan Jaringan</td>
<td>Januari - Desember&nbsp;</td>
</tr>
<tr>
<td>Penanganan Kendala pada perangkat pengguna dan Jaringan</td>
<td>Januari- Desember</td>
</tr>
</tbody>
</table>",2024-02-21 15:57:01,198012212010031001,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Z5hOHdYZKqH,2024s101,"Pemenuhan Dokumentasi RB/ZI, Mitigasi Risiko, SPIP",2024,2024s108,"<p>Ketua : <strong>Yan Yan Gustiana</strong></p>
<p>Anggota :</p>
<p>Maulizasari</p>
<div class=""hc-details hc-details-open-top"">
<div id=""hover_340058828"">Mazaya Alifah Syadzwina</div>
<div>Rodiah</div>
</div>
<p>Wahdini</p>
<p>Reza Rezki Pulungan</p>
<p>Edo Mara Nasution</p>
<p>Hendra Gunawan</p>
<p>&nbsp;</p>","<ol>
<li>Kegiatan RB BPS Provinsi Aceh&nbsp;<a href=""https://sites.google.com/view/zibpsaceh/rb-bps-provinsi?authuser=0"">RB BPS Provinsi Aceh</a></li>
<li>Bahan sosialisasi LKE ZI <a href=""s.bps.go.id/WorkshopZI2024"">s.bps.go.id/WorkshopZI2024</a></li>
<li>Bahan paparan ZI series <a title=""Bahan paparan ZI Aceh"" href=""https://s.id/ZI_ACEH"">https://s.id/ZI_ACEH</a></li>
<li>Penilaian mandiri ZI <a title=""Penilaian mandiri ZI pintar"" href=""s.bps.go.id/zipintar"">s.bps.go.id/zipintar</a></li>
</ol>","<p>Sosialisasi RB : Februari 2024</p>
<p>Sosialisasi Mitigasi Risiko : September 2024</p>
<p>Sosialisasi ZI series : Agustus sd. Oktober 2024</p>
<p>&nbsp;</p>",2024-02-22 12:52:48,199509142019032002,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Z6C57YDL4ns,2024s104,Survei Perusahaan Migas,2024,2024s104,"<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; line-height: 1.3;""><strong><span style=""font-size: 10.0pt; font-family: 'Arial',sans-serif; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: EN-ID;"">Cut Malahayati</span></strong></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; line-height: 1.3;""><span style=""font-size: 10.0pt; font-family: 'Arial',sans-serif; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: EN-ID;"">Fikri</span></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; line-height: 1.3;""><span style=""font-size: 10.0pt; font-family: 'Arial',sans-serif; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: EN-ID;"">Nova Misrina</span></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; line-height: 1.3;""><span style=""font-size: 10.0pt; font-family: 'Arial',sans-serif; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: EN-ID;"">Ridha Mutia</span></p>","<p class=""MsoNormal"" style=""margin-bottom: .0001pt;"">Periode Survei Perusahaan Migas adalah&nbsp;<strong><span style=""font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi;"">Tahunan</span></strong> dengan<em><strong><span style=""font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi;""> Output</span></strong></em><strong><span style=""font-family: 'Calibri',sans-serif; mso-ascii-theme-font: minor-latin; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi;"">&nbsp;</span></strong>Data Produksi, Nilai, Jumlah Tenaga Kerja, Balas Jasa.</p>",<p><em>on progress</em></p>,2024-02-21 9:38:50,198607292009022005,0,,,,,,,,,,,,,,,,,,,,,,,,,,
z6KUrr5r7hY,2024s102,Web So Asik,2024,2024s105,"<p>Developer:</p>
<ul>
<li>Ichsan Hasanudin</li>
</ul>",<p>link : soasik.web.bps.go.id</p>,<p>Sepanjang tahun</p>,2024-03-19 2:30:31,199501232018021001,1,,,,,,,,,,,,,,,,,,,,,,,,,,
zjsek5DeUnG,2024s102,Menyediakan Router Cadangan,2024,2024s105,"<p><strong>Ketua : Fitral</strong></p>
<p>Anggota:&nbsp;</p>
<ul>
<li>Munandar [PJK]</li>
<li>Wira</li>
<li>Hafidz</li>
<li>Kahar&nbsp;</li>
</ul>","<p>Kegiatan ini bertujuan untuk menyediakan router cadangan yang akan menggantikan router utama secara cepat kalau terjadi sesuatu pada router utama. Ada dua router yang disiapkan, yaitu Router sebagai gateway jalur internet dan router untuk kegiatan UKOM untuk ruangan Rilis. Kegiatan ini meliputi Install, konfigurasi atau melakukan restore konfigurasi dari router utama.</p>","<table style=""border-collapse: collapse; width: 100.02%;"" border=""1""><colgroup><col style=""width: 49.9621%;""><col style=""width: 49.9621%;""></colgroup>
<tbody>
<tr>
<td>Install dan konfigurasi</td>
<td>Juli 2024 untuk router internet dan Agustus 2024 untuk router ruang Rilis</td>
</tr>
<tr>
<td>Maintenance</td>
<td>Agustus - Desember 2024</td>
</tr>
</tbody>
</table>",2024-08-20 15:37:15,198012212010031001,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ZjxMHZs6nzA,2024s105,Penyusunan Publikasi Statistik Harga Pedesaan (SHPed),2024,2024s103,"<p>PJK&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;: Mursalina</p>
<p>Anggota&nbsp; &nbsp; : Dwi Susanti</p>","<table dir=""ltr"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1""><colgroup><col width=""509""><col width=""127""><col width=""100""></colgroup>
<tbody>
<tr>
<td style=""text-align: center;"" data-sheets-value=""{""><strong>Judul Publikasi (Indonesia)</strong></td>
<td style=""text-align: center;"" data-sheets-value=""{""><strong>Penyusun</strong></td>
<td style=""text-align: center;"" data-sheets-value=""{""><strong>Pemeriksaan</strong></td>
</tr>
<tr>
<td data-sheets-value=""{"">Nilai Tukar Petani Provinsi Aceh 2023</td>
<td style=""text-align: center;"" data-sheets-value=""{"">Mursalina</td>
<td style=""text-align: center;"" data-sheets-value=""{"">Haniah</td>
</tr>
</tbody>
</table>
<p style=""text-align: center;"">&nbsp;</p>","<table dir=""ltr"" style=""width: 62.2902%;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1""><colgroup><col style=""width: 64.818%;"" width=""509""><col style=""width: 23.2236%;""><col style=""width: 12.1317%;"" width=""100""></colgroup>
<tbody>
<tr>
<td style=""text-align: center;"" data-sheets-value=""{""><strong>Judul Publikasi (Indonesia)</strong></td>
<td style=""text-align: center;""><strong>ARC/NonARC</strong></td>
<td style=""text-align: center;"" data-sheets-value=""{""><strong>Tanggal Rilis di Web</strong></td>
</tr>
<tr>
<td data-sheets-value=""{"">Nilai Tukar Petani Provinsi Aceh 2023</td>
<td style=""text-align: center;"">ARC</td>
<td style=""text-align: center;"" data-sheets-value=""{"">15 Maret 2024</td>
</tr>
</tbody>
</table>",2024-03-13 3:02:22,197902252002122004,0,,,,,,,,,,,,,,,,,,,,,,,,,,
ZujgnOy76iU,2024s106,Penyusunan Angka PDRB Triwulan 1,2025,2025s106,"<p>PJK :</p>
<p>Meita Jumiartanti, SST, M.Si</p>
<p>Anggota:</p>
<ol>
<li>Hendra Dharmawan, SST, M.Si</li>
<li>Ridha Mutia, SE, M.Si</li>
<li>Hilda Aprina, SST, M.Si</li>
<li>Cahya Danu Rahman, SST</li>
<li>Maulizasari, S.Stat</li>
<li>Fitri Mulyani, SST</li>
<li>Mazaya Alifah Syadzwina, S.Tr.Stat</li>
<li>Azwar, SE</li>
</ol>","<div class=""daftar"">
<p><strong><span class=""deskripsi-label"">Tujuan dan Manfaat Kegiatan</span></strong></p>
<p>Menyediakan data dan indikator ekonomi makro sebagai evaluasi dan perencanaan pembangunan</p>
<p>&nbsp;</p>
<p><strong><span class=""deskripsi-label"">Frekuensi Penyelenggaraan</span></strong></p>
<p>Triwulanan</p>
</div>",NULL,2025-07-24 12:00:16,198910212010122006,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Zy4F1WMLz9o,2024s102,Web Bupesta,2025,2025s105,"<p><strong>Project Leader</strong> : Fitral</p>
<p><strong>Developer</strong> : Fitral, Ichsan, Adrian, Zahlul, Farhan</p>",<p>-</p>,NULL,2025-05-26 14:36:17,199906212022011001,0,,,,,,,,,,,,,,,,,,,,,,,,,,
